"Address","Status Code","Status","content 1"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/looker-studio-tips/adjusting-the-range-for-y-axis","200","OK","LevelBeginnerHave you ever noticed that on some charts your X-Axis is missing, and was wondering why on earth is this happening?This is caused by automatic adjustment of min/max values on the Y-Axis.Here's how to fix it in 48 seconds:Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/looker-studio-tips/adjusting-date-range-granularity","200","OK","LevelIntermediateJust because your date field is in YYYY-MM-DD format or even in Date-Time format (YYYY-MM-DD HH:MM), it doesn't mean that you can't show your metrics on a weekly, monthly, or quarterly basis!You can use the same Date field, and change its Granularity.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/looker-studio-tips/adding-dynamic-chart-titles-with-templrpro","200","OK","LevelAdvancedLet's see how to use templr.pro community visualization, the one I introduced last week, to create a dynamic chart title:
One that automatically changes based on the dimensions and metrics applied at the DATA tab on the sidebar panel.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/extract-theme-from-an-image","200","OK","LevelBeginnerDo you have a dashboard that needs to be finished yesterday?You're not alone. We all have those days where we feel overwhelmed and just want everything done right now.Sadly, there's no shortcut for creating quality dashboards.But what if I told you there's an easy way to speed up customizing the colors and the visual theme of your whole dashboard, in just a few seconds, and without sacrificing quality?It's called Theme Extraction.In today's tip, I'll show you how to quickly extract a theme from an image and save time, so that your work doesn't get put off until later.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/extract-a-field-from-url-query-parameter","200","OK","LevelAdvancedSometimes data points that we are looking for aren't directly included in the data source, but can be found somewhere else within the values of other dimensions.For example, let's imagine we'd like to report on Sessions per Affiliate ID, but we don't have the affiliate ID as a separate field in our data source.This could be any field, of course. I'm using Affiliate ID as an example.However, we notice that there's an ?affid=1234 query parameter attached to the Landing Page URLs whenever the session was initiated by an affiliate. For example:www.website.com/?affid=1234In today's video, I'm going to show how to use Regular Expressions, or RegEx, to extract the Affiliate ID from the URL query parameter and store it in its own separate field in Looker Studio.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/dynamic-chart-reference-lines","200","OK","LevelIntermediateReference lines help us add context to the charts, we can set ones that are fixed, e.g. when we know the target for a KPI, or calculated ones like the average, minimum, or maximum value of a metric.But what if we don't know the KPI target beforehand and want to allow the viewer to decide where to put the reference line?We can achieve this by using a Parameter as the value for the reference line.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/currency-conversion-in-google-ads","200","OK","LevelIntermediateWorking with multiple currencies in Google Ads?The Shortest Looker Studio Tip Award 🏆 goes to...If you connect to a Google Ads manager account and select All Currencies for accounts that use different currencies... Looker Studio will convert all revenue fields into a single currency: That of the top level MCC account.That was a quick one, wasn't it?Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/continuous-reporting-universal-ga4-piwik-pro-etc","200","OK","LevelAdvancedContinuous Reporting: Universal + GA4 / Piwik PRO, etc.After the sunset of Universal Analytics, you will have two web analytics datasets: Historical (UA) and current which is likely GA4 or another solution such as Piwik PRO etc.This will introduce the need in some visualizations to show a continuous graph which spans from an earlier date (historical) and follows into the current date range for which we have data in another data source. Something similar to this:In today's tip, I'm gonna show you how to use Data Blending in Looker Studio to create such a chart:Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/conditional-visibility","200","OK","LevelAdvancedHave you ever wanted to hide a chart, component, or annotation based on certain criteria? or... make something invisible by default, and have it only show up if certain conditions are met?Well... it might seem impossible at first, but after watching this short silent video, you’ll see how easy it is! Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/calculate-percent-of-total","200","OK","LevelBeginnerWhen a metric is added to a table, by default it appears in its original form (e.g. as a number or currency).But there are times that we're interested to see each metric as a percentage of total, to quickly compare the share of different categories towards the total value of that metric.Fortunately, it's easy to achieve in Looker Studio by assigning a Comparison Calculation to the metric.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/blending-facebook-google-ads-cost-data","200","OK","LevelIntermediateOur data rarely sits in a single tool or platform. Usually we need to take a look at numbers from different sources to see a useful version of what's happening in our business or those of our clients.There are times that it makes sense to visualize data from multiple platforms side by side, but there are also times that we need to show similar or closely related metrics from different platforms on a single chart or graph.Cost (Ad Spend) is one of the metrics that occurs across multiple ad platforms and thus, we usually want to see a breakdown, or trend, of our expenditure over different channels in a single chart.Today, we're going to see how to show Cost data, per day, from Facebook Ads and Google Ads in a single time-series chart.I this example, I use the built-in data connector for Google Ads, and Supermetrics for Facebook Ads data.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/bands-and-vertical-reference-lines","200","OK","LevelAdvancedToday, I have an exciting update for you, we’re delving into bands and vertical reference lines in Looker Studio: new feature that were released just last week.If you’ve been working with time series charts in Looker Studio, this feature will be a game-changer for you.Previously, we could only add horizontal reference lines to our charts. Now, with the introduction of vertical reference lines and bands, we can highlight specific points or periods of time on our charts:Here’s what I’ll cover in today’s tip:Vertical Reference Lines: This allows us to add vertical lines at specific points on our time series chart. For instance, we can highlight when there was a server crash or when a new campaign was launched. Bands (Horizontal and Vertical): Bands are an extension of reference lines where we can shade the area between two reference lines. This helps in highlighting a range of dates on our chart, for example during a sales campaign or product launch. Watch it here (10mins)Note: Vertical reference lines are best used when the date range of your dashboard is fixed and you don’t anticipate values falling outside this date range.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/advanced-date-range","200","OK","LevelIntermediateHow to use Advanced Date Range to define a dynamic date range: e.g. ""Last 9 Months""Applying fixed date ranges to a chart is easy: you only need to select the start and end date and you're done.Apart from this, there are several dynamic date ranges that can be applied to a chart, ranges like Last 7 days, This month to date, Last quarter, etc.The start and end dates of a dynamic date range will be evaluated automatically at the time the report is accessed by the viewer, ensuring the correct date range is applied.But what if we need a dynamic date range which is not available by default in Looker Studio?In such cases, we can use the powerful Advanced Date Range feature, which allows us to select custom dynamic start date and end dates.In this tip, I'll show you how to use this feature to define a dynamic date range which is not included by default.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/018-descriptive-reporting-using-templrpro","200","OK","LevelAdvancedHave you ever wanted to literally describe data and tell stories, instead of simply showing numbers on a chart or table?Well, with some very basic HTML and CSS, you can actually achieve that and much more, right within Looker Studio!Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/017-using-any-google-font-on-titles","200","OK","LevelIntermediateFonts are one of the most important components of design.Google Fonts has more than 1400 professional web fonts, all can be used for free to immediately add a nice touch to your entire report.But in Looker Studio, we only have access to ~40 fonts, including the usual suspects like Arial, Times New Roman, Tahoma, Comic Sans, etc.This, in my opinion, brings down the number of useful, designer friendly fonts down to maybe around 10, and I haven't yet found a way to use custom Google Fonts inside the charts.But today, I'm going to show you how to use any Google Font in your titles to differentiate the design of your report and make it look professional and on-brand.To do this, we need to use a simple community component, which we initially developed at Siavak to use in our client reports.Note: It’s not currently possible to use custom Google Fonts in built-in charts or tables.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/016-documenting-your-dashboard","200","OK","LevelIntermediateHave you found yourself writing long CASE functions, regex replaces, custom formulas etc. and then coming back to your report in a few weeks, not knowing exactly why it was done that way?This is specially important if you're working in a team and want to keep everyone on the same page, knowing why a function has been written in a specific way, or what exactly each field represents.In this video I'm going to show you:How to add comments to your functionsHow to add notes to your reports which are hidden to the viewers and can only be seen in the Edit mode.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/015-report-generation-timestamp","200","OK","LevelIntermediateWhen you export a report in PDF format or choose a PDF version to be emailed to specific people at pre-scheduled intervals, the generated PDF doesn't indicate the date and time on which the report was generated.This is useful to know for troubleshooting any data discrepancies you might find out later on, specially if the report is being used for sensitive business operations.In this week's quick tip, I'll show you how to add a dynamic timestamp, anywhere on the report canvas:Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/014-applying-filters-to-selected-charts","200","OK","LevelIntermediateSometimes we might want to use a drop-down control to apply a filter to a single chart, or group of charts only and not to the entire report.However, by default, a drop-down or date range control affects all charts on the page.How can we configure a drop-down to only affect certain charts  and not the others?Luckily, it's easy!Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/013-navigation-to-respect-report-theme","200","OK","LevelBeginnerThis might be a small feature for most people, but a HUGE one for me and anyone who takes the aesthetics of their dashboard seriously.By enabling the Respect Report Theme option, we can match the report navigation to the report theme, this applies to both navigation types: Left navigation and Tab navigation.The background color, the font, and the font color of the navigation will match those of the report theme, resulting in a seamless and coherent user interface.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/012-reverting-a-report-to-an-earlier-version","200","OK","LevelBeginnerWhen you change or remove something by mistake, you can hit Ctrl+Z, or use the icons in under the menu bar. You already knew this:But what if you close the tab and come back again, or another user with Edit access makes a change that you want to revert?❌ There's no way to undo your changes after closing the tab.❌ It's not possible to undo the changes that others have made.Luckily, Looker Studio automatically saves the report from time to time and we can use Version History to revert the report to an earlier version.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/011-read-only-date-ranges","200","OK","LevelBeginnerTo show the date range of a report page, we usually add a date range selector somewhere around the top. But what if we just want to show the date range, but not necessarily allowing the viewer to adjust or change it?This is useful for a table or component that is located below the fold, where the date range selector is no longer visible, or for when a chart or component isn't connected to the page level date selector, but has its own dynamic date range applied to it.Other than the function I used in the video above, you can also use these functions:CopyMIN(Date)Which is simpler, and returns Date in Jan 1, 2021 format, orCopyCONCAT(
   ""From "",
   CAST(MIN(Date) AS STRING),
   "" to "",
   CAST(MAX(Date) AS STRING)
)Which returns a string of text like below, within the scorecard:CopyFrom 2021-12-09 to 2022-01-05Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/010-counting-the-number-of-values-in-a-dimension","200","OK","LevelIntermediateThere are two types of fields: Dimensions (strings) and Metrics (numbers).Usually, we use dimensions to breakdown a metric by different categories.E.g. breakdown of Revenue by Countryor Sessions by Source / Medium.Creating such breakdown is easy: Just add a table, add the metric and dimension, and you're done.But what if you want to report the number of values in a dimension, to answer questions like:How many countries did we have traffic from last month?(i.e. number of unique values in the field Country)orHow many closed deals did we have last week?(i.e. Total number of rows where deal type equals: ""Closed"")In this video, I show you a few ways to count the number of values in a field.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/009-horizontal-scroll-in-tables","200","OK","LevelBeginnerDepending on the number of fields you add to a table, it can get very busy and crowded, with truncated headers and even truncated values.Such a busy table isn't very useful, is it?Especially considering that Looker Studio tables can support up to 100 dimensions and metrics when connected to flexible schema data sources like Google Sheets and BigQuery.The solution? Horizontal Scrolling in TablesYou can simply enable it for any table under the STYLE tab. Watch the video to see how it works.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/008-exclude-outliers-from-charts","200","OK","LevelBeginnerThere might be days where we get a surge of spam traffic or a huge wholesale order or several test purchases from our beloved dev team.That skew our metrics: causing data quality issues like bloated totals, skewed averages, and unusual spikes in trend lines.If you're lucky, you can find a way to isolate and filter out these records within the original dataset and clean your data.But what if you can't?One solution, if the outliers happen to be on specific dates, is to exclude those days from your charts.You will also learn how to deal with missing data points on a time series chart!Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/006-grouping-branded-non-branded-keywords","200","OK","LevelIntermediateIf you report on Google or Microsoft Ads, one of the most basic breakdown views that you'd like to report on is the comparison between two categories:Branded and Non-branded search keywords.Looking at the average performance of all keywords, regardless of their category, isn't really that insightful, is it?Let's see how we can group search keywords a using CASE function and some basic RegEx.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/005-decluttering-charts-with-optional-metrics","200","OK","LevelBeginnerYour client, or your boss, is asking for several metrics on a report.They want it all and there's no getting away from it!But you know that having lots of numbers, lines, or bars on a single component will make it cluttered, ugly, and hard to read.One solution is to make metrics optional: To allow the viewer to decide which metrics to show or hide.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/004-creating-dynamic-email-buttons","200","OK","LevelIntermediateI initially recorded this in response to a question posted by a member of the community.They had email addresses in a field and wanted to create clickable buttons to allow the viewers of the report to send an email to that address.It might sound complicated but in fact, it's straightforward using IMAGE() and HYPERLINK() Functions.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/003-excluding-values-from-charts","200","OK","LevelIntermediateYou probably know how to add drop-down menus to filter the report based on different values of a field.But what if you want a checkbox to exclude records of one particular value from your charts?This can be excluding users from a certain country, a specific audience segment, or sessions from one particular Source/Medium...It's not straightforward, but it's easy to achieve using the Boolean custom field type.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/002-alternatives-to-pie-charts-ii","200","OK","LevelBeginnerIf you create reports frequently, I bet you've used Pie Charts at some point.Pie Charts aren't the best when it comes to data visualization, mainly because the human brain is not efficient at comparing the length of curved lines or internal angles of pies. Plus, it's tasking for the eye to jump quickly from the pie to the legend to connect each pie to its category.When you need to compare the % share of different categories in a field, you might feel there's no other way than using a pie chart.In the previous tip, I shared one alternative to using Pie Charts, and here is a second, probably even better, alternative:A 100% Stacked Single Horizontal BarThis single bar chart is very useful when you don't have much vertical space on your report canvas.Believe it or not, the trickiest part is adding the Dimension title on the left!Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-tips-website/001-alternatives-to-pie-charts-i","200","OK","LevelBeginnerIf you create reports frequently, I bet you've used Pie Charts at some point.Pie Charts aren't the best when it comes to data visualization, mainly because the human brain is not efficient at comparing the length of curved lines or internal angles of pies.Plus, it's tasking for the eye to jump quickly from the pie to the legend to connect each pie to its category.When you need to compare the % share of different categories in a field, you might feel there's no other way than using a pie chart, but here, I'm going to show you one of my favorite alternatives:A Horizontal Bar ChartCreating a horizontal bar chart is easy, and it's better than a pie chart because it's easier to interpret.The trick is getting each bar to appear in a different color, and to show the percentage of total rather than the actual metric on each bar.Enroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn"
"https://lookerstudiomasterclass.com/looker-studio-custom-charts","200","OK","Google Fonts ProGoogle Fonts ProMaterial Symbols ProMaterial Symbols Pro"
"https://lookerstudiomasterclass.com/chapter-8-data-visualization-styling-like-a-pro","200","OK","Chapter 8: Data Visualization: Styling Like a Pro In the previous lessons we tackled best practices when it comes to interactive data visualization: storytelling, adding context, communicating status, using colors, avoiding distraction, and how to tell not show.In this chapter we will learn the ways to style like a pro. We will see what tools we have at our disposal to efficiently implement and complete our vision when visualizing data.8.1. Mastering Your Style in Looker StudioIn the last chapter, we covered best practices in data visualization, the art of storytelling, and how to choose the right chart. Here are some takeaways from the last chapter:Tell, don't just show.Remember that the goal of data visualization is to communicate information clearly and effectively. Ensure that your visualizations convey the message you want to present. Guiding your viewer through the story helps them understand the data and derive insights more easily.Color with intention.Colors play a significant role in data visualization. Use them wisely and consistently to enhance your viewer's understanding. For example, apply conditional formatting with red, green, and yellow to indicate negative, positive, and warning statuses, respectively. By doing so, you can draw attention to the most important aspects of your data.Increase Data-Ink Ratio: Less is more.Keep your visualizations clean and straightforward by reducing visual clutter. Focus on increasing the data-ink ratio – the proportion of ink used to display the data compared to the total ink used in the graphic. Simplify your charts by removing unnecessary elements and highlighting the most important information.Now that we know how do we want to visualize data, let’s actually put it in action by mastering the tools at our disposal.To make your visualizations stand out, it's crucial to become proficient with the tools you have at hand: to familiarize yourself with the features and functionalities of Looker Studio. The more comfortable you are with the tools, the more efficient and creative you can be in bringing your vision to life.We have four main sections today:Styling like a pro Time saving techniquesEffective communication Community visualizationsLet’s begin!→ 8.1. Styling Like a Pro→ 8.2. Report Layout Customization→ 8.3. Theme Customization→ 8.4. Dimension Color Management→ 8.5. Page Level Theme & Layout Settings→ 8.6. Time Saving Techniques→ 8.7. Effective Communication→ 8.8. Community VisualizationsEnroll in the updated & extended Looker Studio Masterclass 2024 →📩  Receive my weekly Looker Studio tips🎥  Subscribe to my YouTube channel🖇  Connect with me on LinkedIn8.1. Mastering Your Style8.2. Report Layout Customization8.3. Theme Customization8.4. Dimension Color Management8.5. Page Level Theme & Layout Settings8.6. Time Saving Techniques8.7. Effective Communication8.8. Community Visualizations"
